"drug","uM","time","mean","time2","sd"
"17DMAG","10",26.330327869,1.2584,0.64480874331694,0.039
"17DMAG","10",26.346994536,1.2617,0.661475410316939,0.0457
"17DMAG","10",26.363661202,1.268,0.678142076316938,0.0358
"17DMAG","10",26.380327869,1.2646,0.694808743316937,0.0408
"17DMAG","10",26.396994536,1.2702,0.71147541031694,0.0423
"17DMAG","10",26.413114754,1.2801,0.727595628316937,0.0317
"17DMAG","10",26.429781421,1.2861,0.74426229531694,0.0342
"17DMAG","10",26.446448087,1.2919,0.760928961316939,0.0408
"17DMAG","10",26.463114754,1.2951,0.777595628316938,0.0331
"17DMAG","10",26.479781421,1.3011,0.794262295316937,0.0365
"17DMAG","10",26.495901639,1.31,0.810382513316938,0.0409
"17DMAG","10",26.512568306,1.3118,0.827049180316937,0.036
"17DMAG","10",26.528688525,1.3181,0.843169399316938,0.0383
"17DMAG","10",26.545355191,1.3253,0.859836065316937,0.0405
"17DMAG","10",26.562021858,1.3351,0.87650273231694,0.0391
"17DMAG","10",26.818032787,1.4477,1.13251366131694,0.0465
"17DMAG","10",27.068032787,1.573,1.38251366131694,0.0632
"17DMAG","10",27.318032787,1.6725,1.63251366131694,0.0784
"17DMAG","10",27.567486339,1.7759,1.88196721331694,0.0931
"17DMAG","10",27.816939891,1.8603,2.13142076531694,0.103
"17DMAG","10",28.066939891,1.959,2.38142076531694,0.1125
"17DMAG","10",28.316120219,2.0384,2.63060109331694,0.1169
"17DMAG","10",28.566120219,2.106,2.88060109331694,0.1197
"17DMAG","10",28.816120219,2.1627,3.13060109331694,0.1254
"17DMAG","10",29.066120219,2.2227,3.38060109331694,0.1231
"17DMAG","10",29.31557377,2.2669,3.63005464431694,0.1205
"17DMAG","10",29.565027322,2.3046,3.87950819631694,0.1132
"17DMAG","10",29.814480874,2.3385,4.12896174831694,0.1034
"17DMAG","10",30.064480874,2.3612,4.37896174831694,0.1055
"17DMAG","10",30.314480874,2.377,4.62896174831694,0.1006
"17DMAG","10",30.564480874,2.3989,4.87896174831694,0.0986
"17DMAG","10",30.814480874,2.4121,5.12896174831694,0.0894
"17DMAG","10",31.064480874,2.418,5.37896174831694,0.0902
"17DMAG","10",31.314480874,2.4361,5.62896174831694,0.0891
"17DMAG","10",31.564480874,2.4379,5.87896174831694,0.0863
"17DMAG","10",31.814480874,2.4385,6.12896174831694,0.0859
"17DMAG","10",32.064480874,2.4478,6.37896174831694,0.089
"17DMAG","10",32.314480874,2.4499,6.62896174831694,0.1011
"17DMAG","10",32.563934426,2.4527,6.87841530031694,0.1078
"17DMAG","10",32.813934426,2.4593,7.12841530031694,0.1068
"17DMAG","10",33.063387978,2.4575,7.37786885231694,0.1039
"17DMAG","10",33.31284153,2.458,7.62732240431694,0.1174
"17DMAG","10",33.56284153,2.4585,7.87732240431694,0.1264
"17DMAG","10",33.812295082,2.4582,8.12677595631694,0.1252
"17DMAG","10",34.061748634,2.4567,8.37622950831694,0.1307
"17DMAG","10",34.311748634,2.4495,8.62622950831694,0.1244
"17DMAG","10",34.561748634,2.4496,8.87622950831694,0.1323
"17DMAG","10",34.811748634,2.4399,9.12622950831694,0.1329
"17DMAG","10",35.061748634,2.4309,9.37622950831694,0.1284
"17DMAG","10",35.311202186,2.4265,9.62568306031694,0.1363
"17DMAG","10",35.561202186,2.4179,9.87568306031694,0.1316
"17DMAG","10",35.811202186,2.4105,10.1256830603169,0.1303
"17DMAG","10",36.061202186,2.3849,10.3756830603169,0.1417
"17DMAG","10",36.311202186,2.3766,10.6256830603169,0.1331
"17DMAG","10",36.561202186,2.3661,10.8756830603169,0.1291
"17DMAG","10",36.810655738,2.3486,11.1251366123169,0.1359
"17DMAG","10",37.060655738,2.3349,11.3751366123169,0.1297
"17DMAG","10",37.310655738,2.3134,11.6251366123169,0.1356
"17DMAG","10",37.560655738,2.3023,11.8751366123169,0.1316
"17DMAG","10",37.810655738,2.2844,12.1251366123169,0.1267
"17DMAG","10",38.060655738,2.2626,12.3751366123169,0.1253
"17DMAG","10",38.31010929,2.2424,12.6245901643169,0.1271
"17DMAG","10",38.56010929,2.2338,12.8745901643169,0.1209
"17DMAG","10",38.809562842,2.2098,13.1240437163169,0.1173
"17DMAG","10",39.059562842,2.1925,13.3740437163169,0.1088
"17DMAG","10",39.309562842,2.1739,13.6240437163169,0.1116
"17DMAG","10",39.559562842,2.1555,13.8740437163169,0.1108
"17DMAG","10",39.809562842,2.135,14.1240437163169,0.1113
"17DMAG","10",40.059016393,2.1197,14.3734972673169,0.1001
"17DMAG","10",40.309016393,2.0958,14.6234972673169,0.1044
"17DMAG","10",40.559016393,2.0809,14.8734972673169,0.0999
"17DMAG","10",40.808469945,2.069,15.1229508193169,0.0963
"17DMAG","10",41.058469945,1.3825,15.3729508193169,0.3218
"17DMAG","10",41.307923497,1.3661,15.6224043713169,0.3093
"17DMAG","10",41.557923497,2.0088,15.8724043713169,0.0875
"17DMAG","10",41.807377049,1.9908,16.1218579233169,0.0899
"17DMAG","10",42.057377049,1.9739,16.3718579233169,0.0845
"17DMAG","10",42.306830601,1.9501,16.6213114753169,0.0809
"17DMAG","10",42.556830601,1.9373,16.8713114753169,0.0815
"17DMAG","10",42.806830601,1.9155,17.1213114753169,0.0706
"17DMAG","10",43.056284153,1.9062,17.3707650273169,0.0679
"17DMAG","10",43.305737705,1.8819,17.6202185793169,0.0728
"17DMAG","10",43.555737705,1.8624,17.8702185793169,0.0628
"17DMAG","10",43.805191257,1.8497,18.1196721313169,0.0632
"17DMAG","10",44.055191257,1.8293,18.3696721313169,0.0581
"17DMAG","10",44.305191257,1.8083,18.6196721313169,0.0627
"17DMAG","10",44.554644809,1.7932,18.8691256833169,0.0569
"17DMAG","10",44.804098361,1.7821,19.1185792353169,0.0579
"17DMAG","10",45.054098361,1.7614,19.3685792353169,0.0576
"17DMAG","10",45.304098361,1.7476,19.6185792353169,0.0525
"17DMAG","10",45.553551913,1.7332,19.8680327873169,0.0548
"17DMAG","10",45.803551913,1.7254,20.1180327873169,0.0488
"17DMAG","10",46.053551913,1.7012,20.3680327873169,0.0448
"17DMAG","10",46.303551913,1.6923,20.6180327873169,0.0413
"17DMAG","10",46.553551913,1.6786,20.8680327873169,0.0408
"17DMAG","10",46.803551913,1.664,21.1180327873169,0.0435
"17DMAG","10",47.053551913,1.6472,21.3680327873169,0.0375
"17DMAG","10",47.303551913,1.6369,21.6180327873169,0.0346
"17DMAG","10",47.553005464,1.621,21.8674863383169,0.0462
"17DMAG","10",47.803005464,1.613,22.1174863383169,0.0402
"17DMAG","10",48.052459016,1.5983,22.3669398903169,0.038
"17DMAG","10",48.302459016,1.5881,22.6169398903169,0.0281
"17DMAG","10",48.552459016,1.5809,22.8669398903169,0.0294
"17DMAG","10",48.802459016,1.5611,23.1169398903169,0.0339
"17DMAG","10",49.052459016,1.554,23.3669398903169,0.0282
"17DMAG","10",49.302459016,1.5432,23.6169398903169,0.0307
"17DMAG","10",49.552459016,1.5328,23.8669398903169,0.0238
"17DMAG","10",49.802459016,1.5166,24.1169398903169,0.0297
"17DMAG","10",50.052459016,1.5058,24.3669398903169,0.0239
"17DMAG","10",50.302459016,1.5007,24.6169398903169,0.022
"17DMAG","10",50.551912568,1.4909,24.8663934423169,0.0221
"17DMAG","10",50.801639344,1.4878,25.1161202183169,0.0179
"17DMAG","10",51.051092896,1.4689,25.3655737703169,0.0207
"17DMAG","10",51.301092896,1.4608,25.6155737703169,0.021
"17DMAG","10",51.550546448,1.453,25.8650273223169,0.0169
"17DMAG","10",51.800546448,1.4467,26.1150273223169,0.0122
"17DMAG","10",52.050546448,1.4378,26.3650273223169,0.0146
"17DMAG","10",52.3,1.4238,26.6144808743169,0.0193
"17DMAG","10",52.549180328,1.4137,26.8636612023169,0.0203
"17DMAG","10",52.799180328,1.4075,27.1136612023169,0.0123
"17DMAG","10",53.04863388,1.3972,27.3631147543169,0.0169
"17DMAG","10",53.298087432,1.3906,27.6125683063169,0.0098
"17DMAG","10",53.548087432,1.3779,27.8625683063169,0.0182
"17DMAG","10",53.798087432,1.3683,28.1125683063169,0.016
"17DMAG","10",54.048087432,1.3603,28.3625683063169,0.0175
"17DMAG","10",54.298087432,1.3533,28.6125683063169,0.0182
"17DMAG","10",54.547540984,1.3418,28.8620218583169,0.0146
"17DMAG","10",54.796994536,1.338,29.1114754103169,0.0089
"17DMAG","10",55.046994536,1.3284,29.3614754103169,0.0166
"17DMAG","10",55.296994536,1.3154,29.6114754103169,0.0177
"17DMAG","10",55.546448087,1.3129,29.8609289613169,0.0112
"17DMAG","10",55.795901639,1.3023,30.1103825133169,0.0196
"17DMAG","10",56.045901639,1.2931,30.3603825133169,0.0141
"17DMAG","10",56.295355191,1.28,30.6098360653169,0.0175
"17DMAG","10",56.545355191,1.2808,30.8598360653169,0.0212
"17DMAG","10",56.795355191,1.2723,31.1098360653169,0.022
"17DMAG","10",57.044808743,1.259,31.3592896173169,0.0233
"17DMAG","10",57.294808743,1.2512,31.6092896173169,0.0273
"17DMAG","10",57.544262295,1.243,31.8587431693169,0.0209
"17DMAG","10",57.794262295,1.2368,32.1087431693169,0.0275
"17DMAG","10",58.043715847,1.2242,32.3581967213169,0.0223
"17DMAG","10",58.293169399,1.2169,32.6076502733169,0.0235
"17DMAG","10",58.542622951,1.2069,32.8571038253169,0.0216
"17DMAG","10",58.792622951,1.1999,33.1071038253169,0.0198
"17DMAG","10",59.042076503,1.1868,33.3565573773169,0.015
"17DMAG","10",59.291530055,1.1776,33.6060109293169,0.0172
"17DMAG","10",59.540983607,1.173,33.8554644813169,0.0219
"17DMAG","10",59.790983607,1.1639,34.1054644813169,0.0141
"17DMAG","10",60.040437158,1.1542,34.3549180323169,0.019
"17DMAG","10",60.290437158,1.1408,34.6049180323169,0.0225
"17DMAG","10",60.53989071,1.1334,34.8543715843169,0.0237
"17DMAG","10",60.78989071,1.1278,35.1043715843169,0.0186
"17DMAG","10",61.03989071,1.1158,35.3543715843169,0.0186
"17DMAG","10",61.28989071,1.1089,35.6043715843169,0.0261
"17DMAG","10",61.539344262,1.0937,35.8538251363169,0.0202
"17DMAG","10",61.789344262,1.0816,36.1038251363169,0.019
"17DMAG","10",62.039344262,1.0745,36.3538251363169,0.0159
"17DMAG","10",62.288797814,1.0664,36.6032786883169,0.0135
"17DMAG","10",62.538797814,1.0549,36.8532786883169,0.0216
"17DMAG","10",62.788251366,1.0425,37.1027322403169,0.0202
"17DMAG","10",63.038251366,1.033,37.3527322403169,0.0225
"17DMAG","10",63.287704918,1.0225,37.6021857923169,0.0221
"17DMAG","10",63.53715847,1.0156,37.8516393443169,0.019
"17DMAG","10",63.78715847,0.9982,38.1016393443169,0.0192
"17DMAG","10",64.03715847,0.9875,38.3516393443169,0.0178
"17DMAG","10",64.286612022,0.9812,38.6010928963169,0.0206
"17DMAG","10",64.536612022,0.9695,38.8510928963169,0.0218
"17DMAG","10",64.786612022,0.9627,39.1010928963169,0.0269
"17DMAG","10",65.036065574,0.9486,39.3505464483169,0.0186
"17DMAG","10",65.285519126,0.934,39.6000000003169,0.0237
"17DMAG","10",65.535519126,0.9241,39.8500000003169,0.028
"17DMAG","10",65.785519126,0.9165,40.1000000003169,0.0254
"17DMAG","10",66.035519126,0.9015,40.3500000003169,0.0286
"17DMAG","10",66.285519126,0.8899,40.6000000003169,0.0284
"17DMAG","10",66.534972678,0.8821,40.8494535523169,0.0303
"17DMAG","10",66.78442623,0.8709,41.0989071043169,0.0338
"17DMAG","10",67.033879781,0.8591,41.3483606553169,0.028
"17DMAG","10",67.283333333,0.8446,41.5978142073169,0.0327
"17DMAG","10",67.533333333,0.8356,41.8478142073169,0.0279
"17DMAG","10",67.782513661,0.8237,42.0969945353169,0.0339
"17DMAG","10",68.031967213,0.8143,42.3464480873169,0.0297
"17DMAG","10",68.281420765,0.8023,42.5959016393169,0.0282
"17DMAG","10",68.531420765,0.7876,42.8459016393169,0.0311
"17DMAG","10",68.781420765,0.7745,43.0959016393169,0.0358
"17DMAG","10",69.031420765,0.7645,43.3459016393169,0.0353
"17DMAG","10",69.280874317,0.7522,43.5953551913169,0.0332
"17DMAG","10",69.530874317,0.7394,43.8453551913169,0.0368
"17DMAG","10",69.780874317,0.7276,44.0953551913169,0.0374
"17DMAG","10",70.030874317,0.7149,44.3453551913169,0.0393
"17DMAG","10",70.280874317,0.7059,44.5953551913169,0.0365
"17DMAG","10",70.530874317,0.6964,44.8453551913169,0.039
"17DMAG","10",70.780327869,0.681,45.0948087433169,0.033
"17DMAG","10",71.029781421,0.6732,45.3442622953169,0.0381
"17DMAG","10",71.279781421,0.6586,45.5942622953169,0.0306
"17DMAG","10",71.529234973,0.6446,45.8437158473169,0.0401
"17DMAG","10",71.779234973,0.6385,46.0937158473169,0.0432
"17DMAG","10",72.028688525,0.6276,46.3431693993169,0.0404
"17DMAG","10",72.278142077,0.6143,46.5926229513169,0.0396
"17DMAG","10",72.528142077,0.6019,46.8426229513169,0.0389
"17DMAG","10",72.777595628,0.5895,47.0920765023169,0.0337
"17DMAG","10",73.027595628,0.5795,47.3420765023169,0.0407
"17DMAG","10",73.277595628,0.5726,47.5920765023169,0.0349
"17DMAG","10",73.527595628,0.5587,47.8420765023169,0.0378
"17DMAG","10",73.777322404,0.5492,48.0918032783169,0.0363
"17DMAG","10",74.027322404,0.5321,48.3418032783169,0.0417
"17DMAG","10",74.276775956,0.5246,48.5912568303169,0.0374
"17DMAG","10",74.526775956,0.5123,48.8412568303169,0.0399
"17DMAG","10",74.776775956,0.5049,49.0912568303169,0.0398
"17DMAG","10",75.026229508,0.4944,49.3407103823169,0.0418
"17DMAG","10",75.27568306,0.4827,49.5901639343169,0.0487
"17DMAG","10",75.525136612,0.477,49.8396174863169,0.0426
"17DMAG","10",75.774590164,0.4622,50.0890710383169,0.0445
"17DMAG","10",76.024043716,0.4531,50.3385245903169,0.0451
"17DMAG","10",76.274043716,0.4442,50.5885245903169,0.0467
"17DMAG","10",76.524043716,0.4353,50.8385245903169,0.0456
"17DMAG","10",76.77431694,0.4214,51.0887978143169,0.0466
"17DMAG","10",77.02431694,0.4179,51.3387978143169,0.0426
"17DMAG","10",77.27431694,0.4087,51.5887978143169,0.0521
"17DMAG","10",77.524590164,0.3945,51.8390710383169,0.0442
"17DMAG","10",77.774590164,0.39,52.0890710383169,0.0441
"17DMAG","10",78.024590164,0.3799,52.3390710383169,0.045
"17DMAG","10",78.274863388,0.3728,52.5893442623169,0.0456
"17DMAG","10",78.524863388,0.3662,52.8393442623169,0.0413
"17DMAG","10",78.775136612,0.3606,53.0896174863169,0.0442
"17DMAG","10",79.025136612,0.3502,53.3396174863169,0.0474
"17DMAG","10",79.275136612,0.3413,53.5896174863169,0.0512
"17DMAG","10",79.525409836,0.331,53.8398907103169,0.0455
"17DMAG","10",79.77568306,0.3272,54.0901639343169,0.0438
"17DMAG","10",80.02568306,0.3177,54.3401639343169,0.0453
"17DMAG","10",80.275956284,0.3101,54.5904371583169,0.0483
"17DMAG","10",80.526229508,0.2982,54.8407103823169,0.0475
"17DMAG","10",80.776229508,0.2883,55.0907103823169,0.0417
"17DMAG","10",81.026229508,0.2814,55.3407103823169,0.0478
"17DMAG","10",81.276502732,0.2746,55.5909836063169,0.0444
"17DMAG","10",81.526775956,0.2652,55.8412568303169,0.0459
"17DMAG","10",81.776775956,0.2586,56.0912568303169,0.0441
"17DMAG","10",82.026775956,0.2477,56.3412568303169,0.0437
"17DMAG","10",82.276775956,0.242,56.5912568303169,0.0467
"17DMAG","10",82.526775956,0.2383,56.8412568303169,0.0443
